seed_id,observation_id,value
S000,O000,0.315668215886
S000,O001,-0.278324438652
S000,O002,1.148224695358
S000,O003,-0.043649334844
S000,O004,-1.427389710742
S000,O005,0.951463472294
S000,O006,-1.004755104336
S000,O007,1.463320132051
S000,O008,1.433003543397
S000,O009,-1.299991539593
S000,O010,-2.834394612227
S000,O011,-0.998880387895
S000,O012,0.381784481872
S000,O013,0.296156684476
S000,O014,1.153183606836
S000,O015,-0.956819995839
S000,O016,0.556713561261
S000,O017,1.416714212003
S000,O018,-0.160584501008
S000,O019,0.984435713663
S000,O020,-0.020986758382
S000,O021,-0.327945254539
S000,O022,0.897664467471
S000,O023,0.529552608780
S000,O024,1.199472010537
S000,O025,0.162017298951
S000,O026,0.633538325861
S000,O027,0.296334572842
S000,O028,-1.381199838149
S000,O029,-1.362479460143
S000,O030,-1.005831870381
S000,O031,1.245272418829
S000,O032,0.678781606631
S000,O033,-2.215156273855
S000,O034,0.565844408651
S000,O035,-0.310599222518
S000,O036,-0.577348113708
S000,O037,-0.181503527736
S000,O038,-0.933304174480
S000,O039,0.162600857471
S000,O040,0.044649401144
S000,O041,0.487994199074
S000,O042,0.168628263507
S000,O043,-0.839916224815
S000,O044,-1.294710556859
S000,O045,-0.778056687387
S000,O046,1.841303417067
S000,O047,0.784879437288
S000,O048,0.622182440196
S000,O049,-0.120059489129
S001,O000,1.720620423345
S001,O001,-0.598690799438
S001,O002,1.206420599011
S001,O003,0.379790898321
S001,O004,0.389472241160
S001,O005,0.571548631776
S001,O006,2.293278361443
S001,O007,-1.653910477885
S001,O008,0.372510620816
S001,O009,0.818237293647
S001,O010,-1.158954098016
S001,O011,1.475003005938
S001,O012,0.733410438694
S001,O013,0.804100730654
S001,O014,-1.945787497565
S001,O015,0.307838883644
S001,O016,-0.806604774196
S001,O017,1.468174984681
S001,O018,-0.024065954769
S001,O019,-1.659706286387
S001,O020,-1.086507516893
S001,O021,1.550860580969
S001,O022,0.047769820026
S001,O023,-0.365238419233
S001,O024,0.697270567095
S001,O025,0.230894748364
S001,O026,0.140782660802
S001,O027,0.394904651446
S001,O028,0.566210166558
S001,O029,1.559470543570
S001,O030,-0.903422919654
S001,O031,-1.430161250902
S001,O032,-1.159037454610
S001,O033,-0.633867324325
S001,O034,-1.771330734084
S001,O035,-0.047519049955
S001,O036,0.159069067171
S001,O037,0.516756537947
S001,O038,-0.230552705598
S001,O039,-0.325399596847
S001,O040,1.706404588605
S001,O041,-0.630407664210
S001,O042,0.443223273972
S001,O043,0.523240571142
S001,O044,-0.921251873451
S001,O045,-1.083592340115
S001,O046,1.171690783821
S001,O047,-0.016929813908
S001,O048,-0.212015915260
S001,O049,-1.164763787359
S002,O000,1.027726968017
S002,O001,-0.249656754883
S002,O002,0.580306446318
S002,O003,-0.663882840601
S002,O004,-0.302364998698
S002,O005,-0.481332154640
S002,O006,0.880226700118
S002,O007,1.416985122368
S002,O008,-1.064236459831
S002,O009,2.212591095041
S002,O010,-1.413116136250
S002,O011,-0.718250907359
S002,O012,0.126389513213
S002,O013,-0.812011835294
S002,O014,1.096450053226
S002,O015,-0.218367208839
S002,O016,-0.219817619404
S002,O017,1.581595724313
S002,O018,0.891436756136
S002,O019,-0.749211123308
S002,O020,1.385897410043
S002,O021,-0.140272701165
S002,O022,0.960405121696
S002,O023,-0.488896454613
S002,O024,0.529939372762
S002,O025,1.101703431986
S002,O026,1.596644503197
S002,O027,-0.615565529745
S002,O028,-0.205875381928
S002,O029,-0.239832403286
S002,O030,1.188741745865
S002,O031,-0.384950096377
S002,O032,0.721246339348
S002,O033,-0.158696992766
S002,O034,0.114353813688
S002,O035,0.060136779678
S002,O036,-0.240713173132
S002,O037,1.229012323992
S002,O038,0.099276152019
S002,O039,-0.137051612274
S002,O040,-2.354766400993
S002,O041,0.198214614291
S002,O042,1.291707182192
S002,O043,-0.097950624709
S002,O044,0.512137961917
S002,O045,1.728390006828
S002,O046,-0.873573070977
S002,O047,-0.763700844748
S002,O048,0.065020017633
S002,O049,-0.625915545927
S003,O000,-1.350031619396
S003,O001,-0.168748314260
S003,O002,-0.183570206706
S003,O003,-0.863688878558
S003,O004,-0.449436709190
S003,O005,-2.168202716594
S003,O006,-3.431657363815
S003,O007,0.022177088068
S003,O008,-0.795378132202
S003,O009,0.603521938359
S003,O010,-1.112124100852
S003,O011,-2.176005522799
S003,O012,-1.311379259392
S003,O013,-0.344253109291
S003,O014,2.634258273686
S003,O015,-1.353717443201
S003,O016,-0.746217589554
S003,O017,-1.051791312408
S003,O018,-0.008034162685
S003,O019,0.949276808843
S003,O020,2.653248003931
S003,O021,0.772289114040
S003,O022,0.564602395657
S003,O023,0.627635843645
S003,O024,-0.427880393005
S003,O025,2.171509470058
S003,O026,2.045595925297
S003,O027,-1.002510312431
S003,O028,0.334518498253
S003,O029,-1.348561161122
S003,O030,0.318119544805
S003,O031,0.115849223515
S003,O032,-0.302637208661
S003,O033,1.937381988689
S003,O034,-1.824881476568
S003,O035,1.742791095771
S003,O036,-1.320592360372
S003,O037,1.523330651314
S003,O038,1.067215774358
S003,O039,0.527152321960
S003,O040,-0.354848409405
S003,O041,2.077621858901
S003,O042,-0.345766220218
S003,O043,1.025728244352
S003,O044,-0.575278494079
S003,O045,-1.373171822775
S003,O046,-0.351707516079
S003,O047,-0.255425213086
S003,O048,1.674044334162
S003,O049,-0.990846092486
S004,O000,0.116179257856
S004,O001,0.288094440347
S004,O002,-0.023814915344
S004,O003,-0.949598329860
S004,O004,1.379583621753
S004,O005,-0.576250424022
S004,O006,-0.334425988337
S004,O007,0.016211249320
S004,O008,-0.242876452910
S004,O009,-1.374619051050
S004,O010,2.539041056153
S004,O011,1.004087455233
S004,O012,1.714324812198
S004,O013,-0.739693414746
S004,O014,0.823593937883
S004,O015,-1.776935501399
S004,O016,0.708577198150
S004,O017,2.589807945719
