seed_id,observation_id,value
S000,O000,-1.323484703636
S000,O001,-1.548575234024
S000,O002,0.721557109181
S000,O003,-1.814831507904
S000,O004,-1.636221066771
S000,O005,-0.884527482622
S000,O006,0.129910845836
S000,O007,-0.147809903907
S000,O008,0.420836032324
S000,O009,1.772902762196
S000,O010,0.975702238569
S000,O011,-0.750531166698
S000,O012,-0.151271501632
S000,O013,-0.492264204547
S000,O014,-0.095329891649
S000,O015,-0.225440861371
S000,O016,-0.714648656776
S000,O017,-1.123256846398
S000,O018,0.773359426884
S000,O019,1.740833903043
S000,O020,-0.906826690576
S000,O021,-0.209825033067
S000,O022,-1.550742617255
S000,O023,-0.045978322956
S000,O024,0.541899131252
S000,O025,0.409964296733
S000,O026,-2.237436636402
S000,O027,-1.050982678901
S000,O028,1.095499691790
S000,O029,-0.855355932738
S000,O030,-0.105060906867
S000,O031,0.302322234756
S000,O032,-1.272335872240
S000,O033,-1.440136871389
S000,O034,-0.269028459484
S000,O035,-1.365269510459
S000,O036,-0.698784012226
S000,O037,-0.356990570000
S000,O038,0.338790336521
S000,O039,0.266478847099
S000,O040,-1.081511303725
S000,O041,1.229669081599
S000,O042,0.595538897713
S000,O043,-0.690760325750
S000,O044,1.216691262702
S000,O045,-0.022170957508
S000,O046,0.641065812052
S000,O047,-2.810852076655
S000,O048,-0.327192395333
S000,O049,0.546933427751
S001,O000,0.547484521187
S001,O001,3.048748607787
S001,O002,0.733030086510
S001,O003,-0.793194977851
S001,O004,-0.282030486684
S001,O005,0.687609541807
S001,O006,-2.783007183202
S001,O007,0.534414481884
S001,O008,0.687855644134
S001,O009,0.151145687992
S001,O010,-2.110534778725
S001,O011,1.037686366661
S001,O012,0.043735590851
S001,O013,-0.358793816431
S001,O014,0.418834343340
S001,O015,-0.994798142507
S001,O016,0.912532004374
S001,O017,-0.241873239971
S001,O018,0.200841890180
S001,O019,-0.367816821105
S001,O020,-0.953718137414
S001,O021,-0.554246998947
S001,O022,1.462345283490
S001,O023,-1.005763195046
S001,O024,-1.680062996206
S001,O025,0.616062295320
S001,O026,1.980696934870
S001,O027,-0.868488775428
S001,O028,0.399002571355
S001,O029,0.746693683724
S001,O030,0.069006952150
S001,O031,1.290683103077
S001,O032,-1.007069640387
S001,O033,-0.436145564442
S001,O034,0.680021518937
S001,O035,-0.100508028257
S001,O036,0.088970863642
S001,O037,-0.591652140282
S001,O038,0.997795473275
S001,O039,1.671710664344
S001,O040,0.646711752431
S001,O041,0.499069733127
S001,O042,1.163790123748
S001,O043,-0.537880267958
S001,O044,-0.449362710839
S001,O045,-0.923337032383
S001,O046,0.034990210854
S001,O047,1.254620107412
S001,O048,-0.277555870189
S001,O049,-0.083913331181
S002,O000,-1.461793531710
S002,O001,-1.004115901056
S002,O002,0.709612523006
S002,O003,2.561581884584
S002,O004,-0.226038121617
S002,O005,0.210601819531
S002,O006,-0.434273695412
S002,O007,0.501399513604
S002,O008,0.850583866237
S002,O009,-0.705098843827
S002,O010,0.832143747052
S002,O011,-0.871124795272
S002,O012,0.458630913617
S002,O013,1.684163844755
S002,O014,1.226323769515
S002,O015,-0.328418546951
S002,O016,-0.008462230406
S002,O017,-0.982921155704
S002,O018,-0.131481113711
S002,O019,-0.999864771514
S002,O020,0.021714188321
S002,O021,0.079007187249
S002,O022,0.337299782336
S002,O023,1.909646318772
S002,O024,0.662043174098
S002,O025,0.638403472985
S002,O026,-0.280600826691
S002,O027,-1.309427184200
S002,O028,-1.889672509777
S002,O029,0.718102661602
S002,O030,0.152749968457
S002,O031,1.538773545529
S002,O032,-0.264522614648
S002,O033,0.289238330668
S002,O034,0.120942784415
S002,O035,0.328980123867
S002,O036,-0.708973004264
S002,O037,-1.976471260077
S002,O038,-0.655485759544
S002,O039,0.175457088888
S002,O040,0.035418394492
S002,O041,2.064774834298
S002,O042,0.521057025359
S002,O043,0.362995257484
S002,O044,-0.153514633181
S002,O045,-0.031191461735
S002,O046,0.548062960275
S002,O047,0.836456145003
S002,O048,2.201826761431
S002,O049,-1.767546441648
S003,O000,0.694187280635
S003,O001,0.804742342695
S003,O002,0.712277708345
S003,O003,1.017227295980
S003,O004,-0.349736225503
S003,O005,-1.862164362788
S003,O006,0.459230301910
S003,O007,0.680951516516
S003,O008,0.883273012979
S003,O009,1.657389767545
S003,O010,-1.611195877791
S003,O011,-0.852370160481
S003,O012,0.121740144219
S003,O013,1.950868647036
S003,O014,0.242707167824
S003,O015,0.826651040926
S003,O016,0.222923423586
S003,O017,-0.315679557031
S003,O018,-0.923154757674
S003,O019,-0.751703595843
S003,O020,-0.305467876777
S003,O021,1.948866349963
S003,O022,0.288679769543
S003,O023,1.212808515747
S003,O024,-0.928374841878
S003,O025,-1.028266809465
S003,O026,0.782749610050
S003,O027,0.310480980883
S003,O028,1.993284476086
S003,O029,0.202068799344
S003,O030,-1.282978379356
S003,O031,-0.235275936934
S003,O032,3.266464930137
S003,O033,-0.369144794536
S003,O034,2.362079730083
S003,O035,0.269296960138
S003,O036,0.159759465516
S003,O037,-0.318589122224
S003,O038,0.452754811558
S003,O039,0.889372185561
S003,O040,0.102003651610
S003,O041,-1.310809440772
S003,O042,0.584983464325
S003,O043,0.911667196013
S003,O044,-0.873634163693
S003,O045,1.112226327552
S003,O046,-2.280801838928
S003,O047,0.523484865798
S003,O048,1.046398766144
S003,O049,-0.809535876909
S004,O000,1.492082334883
S004,O001,0.482429080666
S004,O002,0.987749635699
S004,O003,-0.601111189762
S004,O004,0.516474103253
S004,O005,0.802978508005
S004,O006,1.881042747334
S004,O007,0.473262265164
S004,O008,1.080923677614
S004,O009,-0.662580932204
S004,O010,-1.496333960253
S004,O011,0.332846444795
S004,O012,-0.227196997971
S004,O013,1.037025042132
S004,O014,-0.863861456717
S004,O015,1.370800253243
S004,O016,1.907036240000
S004,O017,1.663547511597
S004,O018,-0.366516321623
S004,O019,0.030250794166
S004,O020,1.203150389642
S004,O021,-0.362269105795
S004,O022,-0.003127003643
S004,O023,0.700827292760
S004,O024,0.862456703106
S004,O025,-0.587133252544
S004,O026,-0.502281958869
S004,O027,0.530775318484
S004,O028,-0.496249817836
S004,O029,1.005713391777
S004,O030,2.352564201783
S004,O031,-1.217286902719
S004,O032,-2.258291728926
S004,O033,-0.437954631307
S004,O034,-0.403520861404
S004,O035,0.517628567936
S004,O036,1.279656472148
S004,O037,-0.413766503905
S004,O038,1.023175438734
S004,O039,0.149154372633
S004,O040,-0.192545482949
S004,O041,0.681965672549
S004,O042,-1.250899995901
S004,O043,-2.031999674421
S004,O044,2.857224981286
S004,O045,1.077787750773
S004,O046,0.642040650299
S004,O047,0.187362546445
S004,O048,-0.524635549270
S004,O049,-0.565330509472
S005,O000,0.371368910103
S005,O001,0.272257033368
S005,O002,-0.026674402616
S005,O003,0.336687555168
S005,O004,0.887676598687
S005,O005,-0.265786136255
S005,O006,0.996942170185
S005,O007,-0.032857127931
S005,O008,0.758105119726
S005,O009,2.140942437931
S005,O010,-1.787739349756
S005,O011,0.939065705830
S005,O012,1.434983845288
S005,O013,0.417748510752
S005,O014,1.333538335018
S005,O015,1.142677615060
S005,O016,-0.673133111808
S005,O017,0.061619526522
S005,O018,2.149010802314
S005,O019,0.124382482403
S005,O020,0.328507281042
S005,O021,0.365722290898
S005,O022,0.570511426975
S005,O023,-0.528569301717
S005,O024,1.452429827438
S005,O025,-2.013757418778
S005,O026,-0.108625513227
S005,O027,1.281519686930
S005,O028,1.476437296118
S005,O029,-1.418993982235
S005,O030,0.569664213584
S005,O031,0.439623521434
S005,O032,1.133532380449
S005,O033,1.660634465059
S005,O034,-0.717400501173
S005,O035,0.884460194754
S005,O036,0.907045825286
S005,O037,1.546620936770
S005,O038,1.031177331596
S005,O039,0.789783281417
S005,O040,2.085529635099
S005,O041,1.294903810295
S005,O042,1.511937268058
