seed_id,observation_id,value
S000,O000,0.522404198861
S000,O001,-0.631535537734
S000,O002,0.814303891543
S000,O003,0.678654460255
S000,O004,-1.240671932285
S000,O005,-0.378420533644
S000,O006,2.522767883185
S000,O007,0.004109717223
S000,O008,0.730073033977
S000,O009,-1.865909761249
S000,O010,0.706206269785
S000,O011,-0.251870964668
S000,O012,0.357665673439
S000,O013,-0.780655602091
S000,O014,0.072420304253
S000,O015,-0.374572616068
S000,O016,-1.071993182721
S000,O017,-1.252171114794
S000,O018,-0.092161604436
S000,O019,-0.511406164417
S000,O020,-1.678021815990
S000,O021,-1.640930437714
S000,O022,-0.117233097014
S000,O023,0.742278291146
S000,O024,-0.290658131975
S000,O025,-1.755389578439
S000,O026,0.301703586434
S000,O027,1.039307664688
S000,O028,1.132247614941
S000,O029,1.610385871840
S000,O030,1.041483103150
S000,O031,-0.612062984675
S000,O032,0.219719272103
S000,O033,1.378966027921
S000,O034,-0.699718709001
S000,O035,-1.713486596632
S000,O036,0.274012533663
S000,O037,1.510580120712
S000,O038,0.614174308311
S000,O039,-0.734746967272
S000,O040,0.112998241348
S000,O041,-0.913629591201
S000,O042,-1.781008891586
S000,O043,2.282149402289
S000,O044,0.114019684981
S000,O045,-1.784103646962
S000,O046,0.582921194511
S000,O047,1.702578183036
S000,O048,0.815316867512
S000,O049,-0.760787112575
S001,O000,1.012583825925
S001,O001,-1.548273770247
S001,O002,-0.348123601384
S001,O003,-1.482876351901
S001,O004,-0.783669982130
S001,O005,0.000823234938
S001,O006,-0.619242898114
S001,O007,-0.987577285440
S001,O008,-0.621065757460
S001,O009,1.256285033235
S001,O010,0.383878323818
S001,O011,0.488773223915
S001,O012,-0.237515468676
S001,O013,-0.707245865494
S001,O014,-0.325441709423
S001,O015,1.654966616774
S001,O016,0.650984587973
S001,O017,-0.248680313801
S001,O018,-0.443234207129
S001,O019,1.336420515790
S001,O020,0.274031181171
S001,O021,0.244129267108
S001,O022,0.264037651402
S001,O023,-0.409253952840
S001,O024,-1.153792431115
S001,O025,1.650393093556
S001,O026,-2.123533943986
S001,O027,-0.443388353336
S001,O028,0.720411598014
S001,O029,0.644206824024
S001,O030,-0.153140750833
S001,O031,0.273811626677
S001,O032,0.426951906089
S001,O033,-0.131261433645
S001,O034,-0.065856915600
S001,O035,1.998350690075
S001,O036,-0.452819297624
S001,O037,-1.139337486012
S001,O038,-2.019583585177
S001,O039,0.361510240714
S001,O040,0.416679999274
S001,O041,-0.241282256684
S001,O042,-0.725127860546
S001,O043,-0.117204032908
S001,O044,0.800770010488
S001,O045,-0.095438106497
S001,O046,0.554770667108
S001,O047,-1.065072514559
S001,O048,0.569368000286
S001,O049,-1.629534272667
S002,O000,0.581071598793
S002,O001,2.018038251059
S002,O002,1.211939471275
S002,O003,0.521231845867
S002,O004,2.249820375402
S002,O005,-0.129324681075
S002,O006,-0.415178757689
S002,O007,1.782872599233
S002,O008,0.435420799993
S002,O009,-0.351442118180
S002,O010,-0.181426975694
S002,O011,-0.723883552528
S002,O012,-0.138387584948
S002,O013,1.937256106153
S002,O014,1.058380437049
S002,O015,-0.410200700961
S002,O016,0.639588336937
