seed_id,observation_id,value
S000,O000,-1.234006646357
S000,O001,1.019425120694
S000,O002,0.478425484920
S000,O003,-0.630323373119
S000,O004,-1.711331451269
S000,O005,2.466510671133
S000,O006,-0.036929032256
S000,O007,0.076687910514
S000,O008,-0.524462944748
S000,O009,0.961454630816
S000,O010,0.750591675847
S000,O011,-0.458383755202
S000,O012,0.769380283891
S000,O013,-0.495905684397
S000,O014,1.906600350465
S000,O015,1.576601486112
S000,O016,-0.769551573782
S000,O017,0.354323892546
S000,O018,0.972244352134
S000,O019,1.204301848161
S000,O020,1.383055943848
S000,O021,-0.072319231033
S000,O022,-0.336424504620
S000,O023,-1.233818393164
S000,O024,-1.171499189516
S000,O025,-0.141239446460
S000,O026,0.169554863212
S000,O027,-0.652253718214
S000,O028,0.250266573233
S000,O029,-0.823884790877
S000,O030,-0.491381757108
S000,O031,1.461538263391
S000,O032,-0.297943596387
S000,O033,-0.821410351587
S000,O034,0.029056539245
S000,O035,0.441916768884
S000,O036,0.701426692860
S000,O037,-0.581994813460
S000,O038,0.061186180008
S000,O039,-0.163805533545
S000,O040,-0.843783672224
S000,O041,2.263354924737
S000,O042,0.600863965288
S000,O043,-0.461098203039
S000,O044,-2.175382740687
S000,O045,-0.059767960238
S000,O046,1.326722138882
S000,O047,0.450557371488
S000,O048,1.233221584763
S000,O049,0.446774374207
S001,O000,-0.359298799710
S001,O001,-0.347568103740
S001,O002,-1.193218751937
S001,O003,0.036570045676
S001,O004,1.457434072486
S001,O005,-0.465649993156
S001,O006,-0.067644967505
S001,O007,1.925548795515
S001,O008,1.127822499843
S001,O009,-0.502490206691
S001,O010,0.615787150067
S001,O011,0.145654335320
S001,O012,0.361781148448
S001,O013,-0.710954646223
S001,O014,-0.557255309925
S001,O015,1.004893312401
S001,O016,1.411136052983
S001,O017,0.104021484378
S001,O018,0.369664413802
S001,O019,-1.162302962814
S001,O020,-0.524117495461
S001,O021,-0.359939583769
S001,O022,-0.026163389455
S001,O023,0.044037498117
S001,O024,-0.206127578360
S001,O025,1.246586125834
S001,O026,1.017095541213
S001,O027,0.623465437277
S001,O028,0.356810242521
S001,O029,-1.268821140724
S001,O030,-0.389979446631
S001,O031,0.481338997289
S001,O032,0.392664007477
S001,O033,0.972891320885
S001,O034,0.726041700730
S001,O035,0.168497401681
S001,O036,1.246068601492
S001,O037,0.562664710473
S001,O038,-0.281631279190
S001,O039,0.920183424453
S001,O040,1.332856608325
S001,O041,-1.267275247022
S001,O042,2.004217047865
S001,O043,1.963065506948
S001,O044,-0.300520918002
S001,O045,0.472338987824
S001,O046,0.880536577769
S001,O047,-1.435142108986
S001,O048,1.101363450523
S001,O049,-1.361470508532
S002,O000,1.475258910960
S002,O001,0.260335881182
S002,O002,0.860622100353
S002,O003,2.034674913181
S002,O004,0.113617554864
S002,O005,-0.330542390352
S002,O006,1.127741864991
S002,O007,0.078497660584
S002,O008,-0.262590666051
S002,O009,0.905661111018
S002,O010,0.713844412693
S002,O011,1.553231268893
S002,O012,-0.322599780795
S002,O013,1.611220093156
S002,O014,-1.617844474894
S002,O015,0.501690987516
S002,O016,-0.669430781663
S002,O017,0.710068493668
S002,O018,-0.366573299183
S002,O019,-0.524866031920
S002,O020,1.227747204258
S002,O021,-0.523051170746
S002,O022,-0.878752141571
S002,O023,1.192102313813
S002,O024,0.295716402825
S002,O025,1.573829250286
S002,O026,-1.148835272067
S002,O027,0.098607847311
S002,O028,2.438876120507
S002,O029,-2.282287315436
S002,O030,1.006024078827
S002,O031,-0.037812624237
S002,O032,0.166455799561
S002,O033,-0.652910356996
S002,O034,0.870051433935
S002,O035,-1.658964726915
S002,O036,-0.632400041762
